            JDTDB,            Calendar Date (TDB),        delta-T,                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
******************************************************************************************************************************************************************************************************************
$$SOE
2422435.750000000, A.D. 1920-Apr-21 06:00:00.0000,      21.797722,  5.322251768841183E+00,  4.286894541961903E+01, -4.878249861482011E+00, -2.431946755095536E-03, -2.201255700412983E-04,  4.911724887247873E-04,
2422439.402500000, A.D. 1920-Apr-24 21:39:36.0000,      21.803548,  5.313415610582360E+00,  4.286814013013326E+01, -4.876498938844101E+00, -2.424845831463583E-03, -2.320051801168703E-04,  4.673686673929566E-04,
2422443.055000000, A.D. 1920-Apr-28 13:19:12.0000,      21.809367,  5.304530975065149E+00,  4.286731022524684E+01, -4.874737708247372E+00, -2.421128415411160E-03, -2.162363247538586E-04,  4.890357145387200E-04,
2422446.707500000, A.D. 1920-May-02 04:58:48.0000,      21.815179,  5.295691130702295E+00,  4.286648610085228E+01, -4.873005446249207E+00, -2.435096673903913E-03, -2.349842545091912E-04,  4.741017015314517E-04,
2422450.360000000, A.D. 1920-May-05 20:38:24.0000,      21.820984,  5.286818491555429E+00,  4.286566797129875E+01, -4.871230415114066E+00, -2.413857374556457E-03, -2.192659667568717E-04,  4.795648095995170E-04,
2422454.012500000, A.D. 1920-May-09 12:18:00.0000,      21.826783,  5.277959413005206E+00,  4.286482505017025E+01, -4.869502442437890E+00, -2.438299076169591E-03, -2.310606351367437E-04,  4.849231392945862E-04,
2422457.665000000, A.D. 1920-May-13 03:57:36.0000,      21.832575,  5.269108052217835E+00,  4.286401252356661E+01, -4.867731605430276E+00, -2.415740517486999E-03, -2.278072052135540E-04,  4.700770614858782E-04,
2422461.317500000, A.D. 1920-May-16 19:37:12.0000,      21.838360,  5.260228565876501E+00,  4.286316185702552E+01, -4.865989905112610E+00, -2.432084170859934E-03, -2.241208374566690E-04,  4.916999297433718E-04,
2422464.970000000, A.D. 1920-May-20 11:16:48.0000,      21.844138,  5.251391302371162E+00,  4.286234119781187E+01, -4.864237685558671E+00, -2.425413232697928E-03, -2.362616167381703E-04,  4.678950031670584E-04,
2422468.622500000, A.D. 1920-May-24 02:56:24.0000,      21.849909,  5.242505504157577E+00,  4.286149643009598E+01, -4.862474313941328E+00, -2.421254821656180E-03, -2.203549863502135E-04,  4.893720766021694E-04,
2422472.275000000, A.D. 1920-May-27 18:36:00.0000,      21.855673,  5.233664160553572E+00,  4.286065678498111E+01, -4.860740588064535E+00, -2.435588017233040E-03, -2.391031455382629E-04,  4.747802561099265E-04,
2422475.927500000, A.D. 1920-May-31 10:15:36.0000,      21.861431,  5.224790686647077E+00,  4.285982375824032E+01, -4.858963721907655E+00, -2.414131002360011E-03, -2.235381828523987E-04,  4.798164032360217E-04,
2422479.580000000, A.D. 1920-Jun-04 01:55:12.0000,      21.867182,  5.215929928967343E+00,  4.285896541445606E+01, -4.857233909589558E+00, -2.438593542812948E-03, -2.350740597201887E-04,  4.855997298369609E-04,
2422483.232500000, A.D. 1920-Jun-07 17:34:48.0000,      21.872926,  5.207077774335432E+00,  4.285813772347991E+01, -4.855461617166668E+00, -2.416204834800769E-03, -2.321502153353946E-04,  4.704146842086541E-04,
2422486.885000000, A.D. 1920-Jun-11 09:14:24.0000,      21.878663,  5.198196790123348E+00,  4.285727189286002E+01, -4.853717778426978E+00, -2.432207762049291E-03, -2.281448997510095E-04,  4.922217863729814E-04,
