JDTDB,Calendar Date (TDB),delta-T,X,Y,Z,VX,VY,VZ,
2458132.315000000, A.D. 2018-Jan-13 19:33:36.0000,      69.184310,  6.986360210006841E-02, -1.118238160120459E+00, -4.808109009127199E-01,  3.019614270468330E-02, -9.891821281425401E-03, -7.326321688845057E-03,
2458133.410000000, A.D. 2018-Jan-14 21:50:24.0000,      69.184342,  1.033512497242757E-01, -1.128250861707848E+00, -4.885208492194215E-01,  3.119667924414773E-02, -8.461847862284157E-03, -6.751638771412251E-03,
2458134.505000000, A.D. 2018-Jan-16 00:07:12.0000,      69.184374,  1.378591223022889E-01, -1.136763944815568E+00, -4.955869047890826E-01,  3.205644914593343E-02, -7.000103811523070E-03, -6.150616022413794E-03,
2458135.600000000, A.D. 2018-Jan-17 02:24:00.0000,      69.184406,  1.732876578839255E-01, -1.143745094815485E+00, -5.019814791636611E-01,  3.278717216698773E-02, -5.541121979633173E-03, -5.525355805492958E-03,
2458136.695000000, A.D. 2018-Jan-18 04:40:48.0000,      69.184437,  2.095404152354720E-01, -1.149168386146559E+00, -5.076791532655345E-01,  3.341634941285491E-02, -4.107322515571353E-03, -4.877781655718961E-03,
2458137.790000000, A.D. 2018-Jan-19 06:57:36.0000,      69.184468,  2.465250854267280E-01, -1.153012364793762E+00, -5.126564663192600E-01,  3.397754130765587E-02, -2.702056895304356E-03, -4.209643728655801E-03,
2458138.885000000, A.D. 2018-Jan-20 09:14:24.0000,      69.184498,  2.841533834747265E-01, -1.155257820150499E+00, -5.168917265500952E-01,  3.449838632130636E-02, -1.309533207836568E-03, -3.522518916073786E-03,
2458139.980000000, A.D. 2018-Jan-21 11:31:12.0000,      69.184528,  3.223398177449314E-01, -1.155885939344601E+00, -5.203648419969970E-01,  3.499075194536606E-02,  9.833345427993216E-05, -2.817813481121495E-03,
2458141.075000000, A.D. 2018-Jan-22 13:48:00.0000,      69.184558,  3.609997378706692E-01, -1.154877413739249E+00, -5.230571707220399E-01,  3.544662802706551E-02,  1.550646840896388E-03, -2.096774562582560E-03,
2458142.170000000, A.D. 2018-Jan-23 16:04:48.0000,      69.184588,  4.000473194696316E-01, -1.152212733012193E+00, -5.249513902611971E-01,  3.584126458414778E-02,  3.065959352181479E-03, -1.360513045979014E-03,
