JDTDB,Calendar Date (TDB),delta-T,X,Y,Z,VX,VY,VZ,
2456685.242500000, A.D. 2014-Jan-27 17:49:12.0000,      67.184679, -3.872118521759296E-01,  6.036868538801757E-01, -4.284039614324938E-02, -1.711868461783352E-02, -1.100823818775506E-02, -6.355774551432473E-04,
2456688.895000000, A.D. 2014-Jan-31 09:28:48.0000,      67.184774, -4.475682405360974E-01,  5.603408991600808E-01, -4.492996261058810E-02, -1.590142235592333E-02, -1.270556832621757E-02, -5.075986540126521E-04,
2456692.547500000, A.D. 2014-Feb-04 01:08:24.0000,      67.184866, -5.031665374415701E-01,  5.110380341793836E-01, -4.654189966411959E-02, -1.451567638006742E-02, -1.426713373353318E-02, -3.742791547709913E-04,
2456696.200000000, A.D. 2014-Feb-07 16:48:00.0000,      67.184953, -5.534185499576781E-01,  4.563052660472479E-01, -4.765933274019459E-02, -1.297663417269427E-02, -1.567616732231310E-02, -2.370685100135505E-04,
2456699.852500000, A.D. 2014-Feb-11 08:27:36.0000,      67.185036, -5.977946910067007E-01,  3.967276956145496E-01, -4.827076033493292E-02, -1.130116542858814E-02, -1.691765636723142E-02, -9.745630120180625E-05,
2456703.505000000, A.D. 2014-Feb-15 00:07:12.0000,      67.185114, -6.358297427348621E-01,  3.329417905915343E-01, -4.837016723638075E-02, -9.507610243305447E-03, -1.797851273348068E-02,  4.304595481265196E-05,
2456707.157500000, A.D. 2014-Feb-18 15:46:48.0000,      67.185187, -6.671278132747300E-01,  2.656280874833556E-01, -4.795707143411092E-02, -7.615549945038949E-03, -1.884771505561075E-02,  1.829229780651544E-04,
2456710.810000000, A.D. 2014-Feb-22 07:26:24.0000,      67.185256, -6.913664312524345E-01,  1.955034281404926E-01, -4.703650497107646E-02, -5.645564836090597E-03, -1.951642117974186E-02,  3.206736752933154E-04,
2456714.462500000, A.D. 2014-Feb-25 23:06:00.0000,      67.185321, -7.082997380241219E-01,  1.233128413992799E-01, -4.561893006779543E-02, -3.618983088798767E-03, -1.997804996485140E-02,  4.548285902163836E-04,
2456718.115000000, A.D. 2014-Mar-01 14:45:36.0000,      67.185381, -7.177607528509103E-01,  4.982118236063325E-02, -4.372009279315103E-02, -1.557624893896295E-03, -2.022833220913785E-02,  5.839666120907129E-04,
2456721.767500000, A.D. 2014-Mar-05 06:25:12.0000,      67.185436, -7.196627010798260E-01, -2.419535850315023E-02, -4.136081741869953E-02,  5.164540805705577E-04, -2.026533111850111E-02,  7.067307076526188E-04,
